lat,lon,date,disaster,nama_lokasi,keterangan_banjir
-6.20622123523008,106.49995187316148,2024-09-14,1,"Cikupa, West Java",Banjir
-6.823816905760144,107.2551327366934,2024-09-15,0,"Ciranjang-hilir, West Java",Tidak Banjir
-6.183491332277613,107.44515613376598,2024-09-16,0,"Rengasdengklok, West Java",Tidak Banjir
-7.291451259123548,107.30967967760232,2024-09-17,1,"Pancalan, West Java",Banjir
-7.306899432787848,107.48034188626004,2024-09-18,1,"Selaawi, West Java",Banjir
-7.046460789586344,106.43799243516372,2024-09-19,1,"Bantarjati, Banten",Banjir
-7.60333673799342,106.63479941757768,2024-09-20,0,"Rancaerang, West Java",Tidak Banjir
-6.582281360518298,107.82380003250556,2024-09-21,1,Tidak diketahui,Banjir
-7.826905012495233,107.11767679162016,2024-09-22,0,"Cigarogol, West Java",Tidak Banjir
-7.799097003175696,107.13197574199204,2024-09-23,0,"Cigarogol, West Java",Tidak Banjir
-7.3996912992610016,106.353524554493,2024-09-24,0,"Gunungbatu, West Java",Tidak Banjir
-7.400444498421796,106.2758554513352,2024-09-25,1,"Gunungbatu, West Java",Banjir
-7.8956258316291645,107.05923695534804,2024-09-26,1,"Cigarogol, West Java",Banjir
-7.245814361095456,106.04823897475642,2024-09-27,1,"Panyaungan Timur, Banten",Banjir
-7.754119764377274,107.79512289495072,2024-09-28,0,"Cibaregbeg, West Java",Tidak Banjir
-6.789365829945694,107.01631004568333,2024-09-29,1,"Sukabumi, West Java",Banjir
-6.573942321065629,107.84499032138083,2024-09-30,1,Tidak diketahui,Banjir
-7.487480165191958,107.30645345764528,2024-10-01,1,"Cikole, West Java",Banjir
-6.208439676327702,106.99226461957416,2024-10-02,0,"Bekasi, West Java",Tidak Banjir
-7.026946373541746,106.97009961088888,2024-10-03,0,"Legok, West Java",Tidak Banjir
-7.281678865838095,107.75770916301128,2024-10-04,0,"Amerta, West Java",Tidak Banjir
-6.8282750245711705,107.61041339537913,2024-10-05,1,"Lembang, West Java",Banjir
-6.68424115649551,107.16039705624723,2024-10-06,0,"Ciranjang-hilir, West Java",Tidak Banjir
-6.760127602580173,106.40850051849095,2024-10-07,1,"Kujangsari, Banten",Banjir
-6.867095405877184,106.2886117241727,2024-10-08,1,"Cipalasari, Banten",Banjir
-6.093054110667249,107.16340956241557,2024-10-09,1,"Rengasdengklok, West Java",Banjir
-7.922647005319272,107.1167497134289,2024-10-10,1,"Cikamurang, West Java",Banjir
-6.008804618266163,107.51740145208078,2024-10-11,1,"Rengasdengklok, West Java",Banjir
-7.473946164158471,107.54332073429612,2024-10-12,0,"Cikalaces, West Java",Tidak Banjir
-6.352041208214152,106.0919305049266,2024-10-13,1,"Gunungputri, Banten",Banjir
-7.259960546460886,106.71125983766804,2024-10-14,0,"Kalibunder, West Java",Tidak Banjir
-6.488603682182377,107.72819891331736,2024-10-15,0,"Pamanukan, West Java",Tidak Banjir
-7.0353416908078685,107.31373700219876,2024-10-16,0,"Nagrog, West Java",Tidak Banjir
-6.199809939246747,107.529383735878,2024-10-17,0,"Cikampek, West Java",Tidak Banjir
-7.00796427027991,106.9391619881634,2024-10-18,0,"Legok, West Java",Tidak Banjir
-7.707900235272381,106.6085189263714,2024-10-19,1,"Rancaerang, West Java",Banjir
-7.545646878240603,107.45144410224452,2024-10-20,0,"Rancabuaya, West Java",Tidak Banjir
-6.656385807401019,106.5327074423397,2024-10-21,1,"Cipeundeuy, West Java",Banjir
-6.832607876595167,107.29130582828356,2024-10-22,0,"Ciranjang-hilir, West Java",Tidak Banjir
-6.224051158932364,106.72065500101225,2024-10-23,0,"Ciputat, West Java",Tidak Banjir
-7.9532139796020385,107.78300942736966,2024-10-24,0,"Cibaregbeg, West Java",Tidak Banjir
-7.756406618805384,107.69975217554796,2024-10-25,1,"Bunisari, West Java",Banjir
-6.017307395125028,107.19837816792378,2024-10-26,0,"Rengasdengklok, West Java",Tidak Banjir
-6.909837817218933,107.1067865192509,2024-10-27,1,"Cibeber, West Java",Banjir
-7.762693794788445,107.8743349002578,2024-10-28,1,"Cibalieur, West Java",Banjir
-6.484718021569128,106.0290303856972,2024-10-29,0,"Parag, Banten",Tidak Banjir
-7.1937200185798655,107.51619155218378,2024-10-30,0,"Banjar, West Java",Tidak Banjir
-6.005178896208024,106.60126720308668,2024-10-31,1,"Teluknaga, West Java",Banjir
-6.9941682139193055,107.5287732378109,2024-11-01,1,"Soreang, West Java",Banjir
-6.743541446785116,106.80364509285292,2024-11-02,1,"Caringin, West Java",Banjir
-6.600709611517186,106.10096638697692,2024-11-03,1,"Lebakmasjid, Banten",Banjir
-6.523974387026604,106.59615379238306,2024-11-04,1,"Kadaka, West Java",Banjir
-7.747168167392814,107.04829157852907,2024-11-05,0,"Mekarsari, West Java",Tidak Banjir
-7.737923759167748,107.27764900777404,2024-11-06,1,"Cikole, West Java",Banjir
-7.668557680589516,106.6483326367323,2024-11-07,0,"Rancaerang, West Java",Tidak Banjir
-7.895040478277679,106.37546083266496,2024-11-08,1,"Cibungur, West Java",Banjir
-6.147560587871794,106.10314628056872,2024-11-09,0,"Padukan, Banten",Tidak Banjir
-7.465441227122935,106.13569536815588,2024-11-10,0,"Gunungbatu, West Java",Tidak Banjir
-6.894415803387016,106.15585753479492,2024-11-11,1,"Panyaungan Timur, Banten",Banjir
-6.825163148638346,107.59140215743626,2024-11-12,0,"Lembang, West Java",Tidak Banjir
-6.914159034841101,106.9110910022216,2024-11-13,0,"Sukabumi, West Java",Tidak Banjir
-6.011312106480869,106.9346549959253,2024-11-14,1,"Jakarta, Jakarta Raya",Banjir
-7.647907355276239,107.94899755977556,2024-11-15,1,"Cirangkong, West Java",Banjir
-6.271845159047636,107.94682968254098,2024-11-16,0,"Pamanukan, West Java",Tidak Banjir
-7.728472602953357,107.06107835748456,2024-11-17,1,"Mekarsari, West Java",Banjir
-7.378582759601542,107.30826579583125,2024-11-18,1,"Malati, West Java",Banjir
-7.153790060570744,107.42549693542604,2024-11-19,0,"Banjar, West Java",Tidak Banjir
-6.612092926089471,107.46974488976431,2024-11-20,1,"Purwakarta, West Java",Banjir
-7.4343085419178845,106.47024922958434,2024-11-21,0,"Cibungur, West Java",Tidak Banjir
-7.340352708531305,106.70786543574572,2024-11-22,0,"Cikupa, West Java",Tidak Banjir
-6.485768663560256,106.34002910458236,2024-11-23,0,"Sumandang, Banten",Tidak Banjir
-7.560591784204376,107.1300851340617,2024-11-24,1,"Sindangbarang, West Java",Banjir
-6.33513590340765,106.52545601096632,2024-11-25,0,"Curug, Banten",Tidak Banjir
-7.680359228008383,106.76908164757188,2024-11-26,0,"Tegalbuleud, West Java",Tidak Banjir
-6.997953254563425,107.21613561983064,2024-11-27,1,"Nagrog, West Java",Banjir
-7.842659101871438,107.51553872066054,2024-11-28,0,"Gunungsulah, West Java",Tidak Banjir
-7.97731310024697,107.04459460438616,2024-11-29,0,"Cigarogol, West Java",Tidak Banjir
-6.090708520818822,107.76306669968582,2024-11-30,1,"Pamanukan, West Java",Banjir
-6.233431616872753,106.7906785467746,2024-12-01,0,"Jakarta, Jakarta Raya",Tidak Banjir
-7.644037171988646,106.47307676691234,2024-12-02,1,"Cibungur, West Java",Banjir
-6.236949996220256,107.36820230802986,2024-12-03,0,"Rengasdengklok, West Java",Tidak Banjir
-6.318680491706403,106.50092095657652,2024-12-04,0,"Curug, Banten",Tidak Banjir
-7.7049773802321395,106.57607225319342,2024-12-05,0,"Rancaerang, West Java",Tidak Banjir
-7.001143036197261,107.495962206419,2024-12-06,1,"Soreang, West Java",Banjir
-6.397412596922668,106.1016050804062,2024-12-07,0,"Cikeper, Banten",Tidak Banjir
-7.551967557419719,106.03299410614363,2024-12-08,1,"Gunungbatu, West Java",Banjir
-7.990664140812466,106.74403676346684,2024-12-09,1,"Tegalbuleud, West Java",Banjir
-7.40592534071421,106.51454665600362,2024-12-10,0,"Cibungur, West Java",Tidak Banjir
-7.279191870297613,106.14577833954476,2024-12-11,0,"Gunungbatu, West Java",Tidak Banjir
-6.244803501407104,107.39964544417138,2024-12-12,0,"Rengasdengklok, West Java",Tidak Banjir
-6.000017157315434,106.30121287336117,2024-12-13,1,"Langgen, Banten",Banjir
-6.7614960512931335,106.0834932755081,2024-12-14,0,"Ciapus, Banten",Tidak Banjir
-7.934971580229996,107.32496147009748,2024-12-15,0,"Rancabuaya, West Java",Tidak Banjir
-7.677773862335804,107.02926937625836,2024-12-16,1,"Mekarsari, West Java",Banjir
-7.994594401624671,106.79455458406504,2024-12-17,1,"Sinarharapan, West Java",Banjir
-7.556612960155716,106.69612673036858,2024-12-18,1,"Rancaerang, West Java",Banjir
-6.749543698812768,106.56576327787408,2024-12-19,0,"Kubang, Banten",Tidak Banjir
-6.870807869988626,106.93448401052127,2024-12-20,1,"Sukabumi, West Java",Banjir
-6.009872137414068,106.39339965361924,2024-12-21,1,"Langgen, Banten",Banjir
-7.007652792649801,106.15441776105848,2024-12-22,0,"Panyaungan Timur, Banten",Tidak Banjir
-7.572563476743161,106.7173720216404,2024-12-23,1,"Tegalbuleud, West Java",Banjir
-6.008718423884192,107.1279279254045,2024-12-24,1,"Rengasdengklok, West Java",Banjir
-7.934726754831871,106.44778840278396,2024-12-25,0,"Cibungur, West Java",Tidak Banjir
-6.3395910560295246,107.48614135229928,2024-12-26,1,"Cikampek, West Java",Banjir
-7.396756965454694,107.29483966781196,2024-12-27,1,"Gunungbatu, West Java",Banjir
-7.5148476545447185,107.12859784710749,2024-12-28,0,"Sindangbarang, West Java",Tidak Banjir
-7.144757626030411,106.94492234573303,2024-12-29,1,"Sukamaju, West Java",Banjir
-7.615337679504392,106.57830643609547,2024-12-30,0,"Mekarjaya Satu, West Java",Tidak Banjir
-7.018183897933023,106.10211576670092,2024-12-31,1,"Panyaungan Timur, Banten",Banjir
-6.588939555004801,107.30993371952862,2025-01-01,0,"Purwakarta, West Java",Tidak Banjir
-6.046430141187319,107.51617605500005,2025-01-02,1,"Rengasdengklok, West Java",Banjir
-7.467644673961034,107.62616364469204,2025-01-03,0,"Pamungguan, West Java",Tidak Banjir
-6.718126569437456,107.8437279241812,2025-01-04,0,Tidak diketahui,Tidak Banjir
-6.231081810143077,106.89086031756106,2025-01-05,0,"Jakarta, Jakarta Raya",Tidak Banjir
-7.048803905349945,106.7408691506502,2025-01-06,0,"Puncakdago, West Java",Tidak Banjir
-7.225939051554914,107.7240316721219,2025-01-07,0,"Pangauban, West Java",Tidak Banjir
-7.114301149051143,106.30840584075102,2025-01-08,1,"Cisujen Satu, Banten",Banjir
-6.768071630683577,106.38140067857005,2025-01-09,1,"Ciusul, Banten",Banjir
-7.264968486806479,106.650650219215,2025-01-10,1,"Pasirangin Tiga, West Java",Banjir
-7.703867057628161,106.56856589374098,2025-01-11,1,"Rancaerang, West Java",Banjir
-6.73486254756292,107.20366795643164,2025-01-12,0,"Ciranjang-hilir, West Java",Tidak Banjir
-6.246263204536117,107.86886452693166,2025-01-13,0,"Pamanukan, West Java",Tidak Banjir
-7.725235428338783,106.40249323472018,2025-01-14,1,"Cibungur, West Java",Banjir
-6.622242772613866,107.03277186375809,2025-01-15,0,"Citeureup, West Java",Tidak Banjir
-7.663929682327517,107.85298434734916,2025-01-16,1,"Karees, West Java",Banjir
-6.354915124150919,106.68039038959056,2025-01-17,0,"Serpong, West Java",Tidak Banjir
-7.750538521714317,107.60440359897312,2025-01-18,0,"Bunisari, West Java",Tidak Banjir
-7.16735788484361,106.04090967158868,2025-01-19,1,"Panyaungan Timur, Banten",Banjir
-7.701654074636278,106.65524434354596,2025-01-20,0,"Rancaerang, West Java",Tidak Banjir
-6.404031166657052,107.36512391237632,2025-01-21,1,"Cikampek, West Java",Banjir
-6.673515301180639,107.40196714481309,2025-01-22,1,"Purwakarta, West Java",Banjir
-7.093723996542605,106.72381221267386,2025-01-23,1,"Puncakdago, West Java",Banjir
-6.714051696092333,107.10363291662875,2025-01-24,1,"Ciranjang-hilir, West Java",Banjir
-7.272114528708388,107.10836601220406,2025-01-25,0,"Pasirmanggu, West Java",Tidak Banjir
-6.175634034055118,106.60076502796672,2025-01-26,1,"Tangerang, Banten",Banjir
-7.862268509513548,107.67772231591194,2025-01-27,1,"Ciawi, West Java",Banjir
-7.26275614360199,107.9255475011767,2025-01-28,1,"Babakan Baru, West Java",Banjir
-6.535878821408923,106.61715653925106,2025-01-29,1,"Ciampea, West Java",Banjir
-7.068994318761863,106.82111191550077,2025-01-30,1,"Ciguna, West Java",Banjir
-6.669420927701307,106.24949558185172,2025-01-31,1,"Cilebang Satu, Banten",Banjir
-7.522692391351251,107.76260171677949,2025-02-01,0,"Margamulya, West Java",Tidak Banjir
-6.54951401728099,106.15876371354184,2025-02-02,0,"Kadulari, Banten",Tidak Banjir
-6.81648304170552,106.36840782794393,2025-02-03,1,"Cipanggung, Banten",Banjir
-7.32462098143635,106.42438812730428,2025-02-04,1,"Gunungbatu, West Java",Banjir
-6.786136768318014,107.56183000673164,2025-02-05,1,"Lembang, West Java",Banjir
-6.172919853845514,107.22906649437124,2025-02-06,1,"Rengasdengklok, West Java",Banjir
-6.318545837630811,106.64288864859232,2025-02-07,1,"Serpong, West Java",Banjir
-7.347747323132463,107.04150179495976,2025-02-08,0,"Sukasirna, West Java",Tidak Banjir
-6.868360637009097,107.52433984868664,2025-02-09,1,"Cimahi, West Java",Banjir
-6.502456933379917,106.72071347832475,2025-02-10,1,"Ciampea, West Java",Banjir
-6.3041823851006615,107.2722641214305,2025-02-11,1,"Cikarang, West Java",Banjir
-7.770631296579685,107.8981231231374,2025-02-12,1,"Ciheras, West Java",Banjir
-6.1897144308459175,106.0814724053774,2025-02-13,0,"Pancanagara, Banten",Tidak Banjir
-7.525465404560634,106.7292571484308,2025-02-14,0,"Tegalbuleud, West Java",Tidak Banjir
-7.745047874585362,106.22511141367632,2025-02-15,0,"Gunungbatu, West Java",Tidak Banjir
-6.437267571503154,107.57660637066316,2025-02-16,0,"Cikampek, West Java",Tidak Banjir
-7.389111775236001,107.46684160287263,2025-02-17,1,"Cibuluh, West Java",Banjir
-7.615074061294843,107.20937975279992,2025-02-18,1,"Cikamurang, West Java",Banjir
-6.663776947217364,106.9163059318898,2025-02-19,1,"Caringin, West Java",Banjir
-6.588494956044371,106.95571058450648,2025-02-20,1,"Citeureup, West Java",Banjir
-7.226533831220889,107.92181446973616,2025-02-21,0,"Suci Kidul, West Java",Tidak Banjir
-7.315889795023208,107.59716721035258,2025-02-22,0,"Pasirangin Satu, West Java",Tidak Banjir
-7.62139293602482,107.79669877426088,2025-02-23,1,"Pangligaran, West Java",Banjir
-7.837239898538626,106.42573637358846,2025-02-24,0,"Cibungur, West Java",Tidak Banjir
-6.074840031546709,106.70092359518908,2025-02-25,0,"Teluknaga, West Java",Tidak Banjir
-6.729858198541646,107.7053080094192,2025-02-26,0,"Lembang, West Java",Tidak Banjir
-6.291404730360217,106.68561426461496,2025-02-27,0,"South Tangerang, Banten",Tidak Banjir
-7.221856225029241,107.21853289999888,2025-02-28,0,"Panineungan, West Java",Tidak Banjir
-6.897348175842127,107.02681357066469,2025-03-01,0,"Sukabumi, West Java",Tidak Banjir
-6.752042254615591,107.24220800990028,2025-03-02,1,"Ciranjang-hilir, West Java",Banjir
-6.658232631683299,107.43957112786129,2025-03-03,1,"Purwakarta, West Java",Banjir
-6.99094751302958,107.15931382031556,2025-03-04,1,"Warungsimpang, West Java",Banjir
-6.972741541841817,107.61008665727404,2025-03-05,0,"Margahayukencana, West Java",Tidak Banjir
-6.053308962511074,107.3284933683369,2025-03-06,1,"Rengasdengklok, West Java",Banjir
-6.4413437701260605,106.14940083156804,2025-03-07,0,"Sarageni, Banten",Tidak Banjir
-7.992773401372255,107.41222650269565,2025-03-08,1,"Gunungsulah, West Java",Banjir
-7.105669264803748,107.91450572528302,2025-03-09,1,"Cangkuang, West Java",Banjir
-6.119679495063579,106.09477966442068,2025-03-10,0,"Pekijing, Banten",Tidak Banjir
-6.247625435550502,106.37656364685212,2025-03-11,1,"Kresek, West Java",Banjir
-7.475977474120937,106.99015681329897,2025-03-12,1,"Sukadami, West Java",Banjir
-6.694677973845138,107.28632084157957,2025-03-13,0,"Ciranjang-hilir, West Java",Tidak Banjir
-6.257816352687422,106.06414701480804,2025-03-14,1,"Kaduengang, Banten",Banjir
-6.39789629375092,106.2320782996864,2025-03-15,0,"Rangkasbitung, Banten",Tidak Banjir
-7.2747506899355585,107.94279159593124,2025-03-16,0,"Cigadog, West Java",Tidak Banjir
-6.293667508098298,106.62026846355371,2025-03-17,1,"Serpong, West Java",Banjir
-6.460959441857757,107.82673412128432,2025-03-18,1,"Pamanukan, West Java",Banjir
-6.4959012380494325,107.6795369273313,2025-03-19,0,"Cikampek, West Java",Tidak Banjir
-6.175071836163721,106.71780734505802,2025-03-20,1,"Ciputat, West Java",Banjir
-7.7199072321867375,106.87179104943934,2025-03-21,1,"Sinarharapan, West Java",Banjir
-6.83886332861916,106.89380849821636,2025-03-22,1,"Sukabumi, West Java",Banjir
-7.01899652993348,107.41861301263684,2025-03-23,0,"Soreang, West Java",Tidak Banjir
-6.640800689126638,106.29782266167454,2025-03-24,1,"Hariang, Banten",Banjir
-7.959343633527451,106.9458115337088,2025-03-25,1,"Sukadami, West Java",Banjir
-6.2488001690902,106.26967497000908,2025-03-26,1,"Rangkasbitung, Banten",Banjir
-7.665392392031984,107.03275509129516,2025-03-27,0,"Mekarsari, West Java",Tidak Banjir
-6.636451849314291,106.12960676661646,2025-03-28,0,"Parakanlima, Banten",Tidak Banjir
-7.4252698750865855,106.67521700805952,2025-03-29,0,"Mekarjaya Satu, West Java",Tidak Banjir
-6.156838097800853,106.9095498035326,2025-03-30,1,"Jakarta, Jakarta Raya",Banjir
-7.232377061297427,106.43505320310376,2025-03-31,0,"Sindangasih, West Java",Tidak Banjir
-6.924609714157461,106.3261922547064,2025-04-01,0,"Lebaktipar, Banten",Tidak Banjir
-6.500351945737085,107.93651077244569,2025-04-02,1,"Pamanukan, West Java",Banjir
-7.243636092953947,107.36599114464858,2025-04-03,0,"Balegede, West Java",Tidak Banjir
-6.522012403807905,106.69561282215652,2025-04-04,0,"Ciampea, West Java",Tidak Banjir
-7.964323845472368,106.08650711613952,2025-04-05,1,"Gunungbatu, West Java",Banjir
-7.248810443300462,106.7002592982674,2025-04-06,0,"Cinagrog Girang, West Java",Tidak Banjir
-7.133914116494399,107.74687899918044,2025-04-07,1,"Paseh, West Java",Banjir
-7.154184973559596,106.58637446648588,2025-04-08,0,"Cihaur Girang, West Java",Tidak Banjir
-6.705264655476656,107.97466725363144,2025-04-09,1,Tidak diketahui,Banjir
-6.5271767881126745,106.12570933922396,2025-04-10,0,"Keboncau, Banten",Tidak Banjir
-6.887231625401624,107.79389766880745,2025-04-11,0,"Cileunyi, West Java",Tidak Banjir
-7.612375591800658,106.14672792204082,2025-04-12,0,"Gunungbatu, West Java",Tidak Banjir
-7.358357828372607,106.78326455575176,2025-04-13,1,"Karangnenggang, West Java",Banjir
-6.207050303801436,106.86131491453452,2025-04-14,0,"Jakarta, Jakarta Raya",Tidak Banjir
-7.515314726110027,107.48282817402324,2025-04-15,0,"Rancabuaya, West Java",Tidak Banjir
-7.695915388294559,107.11533432830733,2025-04-16,1,"Cigarogol, West Java",Banjir
-6.419199062741549,107.96683621589251,2025-04-17,0,"Pamanukan, West Java",Tidak Banjir
-6.477010436215535,106.02766605230195,2025-04-18,1,"Parag, Banten",Banjir
-6.610128930472048,106.21818495117836,2025-04-19,0,"Kaduketug, Banten",Tidak Banjir
-7.0030403125650125,107.14373168399048,2025-04-20,1,"Warungsimpang, West Java",Banjir
-7.590766586687175,107.30256754815856,2025-04-21,0,"Cikole, West Java",Tidak Banjir
-6.320845915791504,106.36322971444224,2025-04-22,1,"Rangkasbitung, Banten",Banjir
-7.9601526469608785,106.57042098404068,2025-04-23,0,"Rancaerang, West Java",Tidak Banjir
-7.380857848150741,106.15959607878824,2025-04-24,1,"Gunungbatu, West Java",Banjir
-6.492880358017137,107.44367008345148,2025-04-25,0,"Purwakarta, West Java",Tidak Banjir
-6.6626592967863125,107.04593347033855,2025-04-26,0,"Caringin, West Java",Tidak Banjir
-7.989259159817021,106.13898932911889,2025-04-27,1,"Gunungbatu, West Java",Banjir
-7.814823888910697,107.3169794468802,2025-04-28,0,"Cikole, West Java",Tidak Banjir
-7.841250726106676,107.67013958440782,2025-04-29,1,"Bunisari, West Java",Banjir
-7.553854307377766,107.49259666484772,2025-04-30,1,"Rancabuaya, West Java",Banjir
-7.734446186596,106.0694781845787,2025-05-01,1,"Gunungbatu, West Java",Banjir
-6.318502660388472,106.71634109314355,2025-05-02,1,"South Tangerang, Banten",Banjir
-6.874608217570712,106.06106769040478,2025-05-03,1,"Cicatang Satu, Banten",Banjir
-7.7711410271836305,106.56847819577804,2025-05-04,1,"Rancaerang, West Java",Banjir
-7.586626065044076,107.01307792503508,2025-05-05,0,"Sukadami, West Java",Tidak Banjir
-6.021476926848047,107.84292882972002,2025-05-06,1,"Pamanukan, West Java",Banjir
-7.212873637371567,107.75305099568855,2025-05-07,1,"Pangauban, West Java",Banjir
-7.757008432021974,107.2107651485378,2025-05-08,0,"Cikamurang, West Java",Tidak Banjir
-7.4103816425381694,106.04201899983671,2025-05-09,1,"Gunungbatu, West Java",Banjir
-6.105629483858774,107.2541207215684,2025-05-10,1,"Rengasdengklok, West Java",Banjir
-7.720063001225908,106.4518775828716,2025-05-11,0,"Cibungur, West Java",Tidak Banjir
-6.670855658818602,107.354859429323,2025-05-12,0,"Purwakarta, West Java",Tidak Banjir
-7.117220121801296,106.75571140855338,2025-05-13,0,"Bojonghaur, West Java",Tidak Banjir
-6.253983016031242,106.76496855906116,2025-05-14,1,"South Tangerang, Banten",Banjir
-7.518860534555694,106.70316097687925,2025-05-15,1,"Rancaerang, West Java",Banjir
-7.933330532021968,107.36227792237818,2025-05-16,0,"Rancabuaya, West Java",Tidak Banjir
-7.020477349997567,106.91668124174484,2025-05-17,1,"Liunggunung, West Java",Banjir
-6.131016088826516,107.72975537897996,2025-05-18,1,"Pamanukan, West Java",Banjir
-6.008522874109996,106.38384644617646,2025-05-19,0,"Langgen, Banten",Tidak Banjir
-7.277091677581794,107.26717313002142,2025-05-20,0,"Singkup, West Java",Tidak Banjir
-7.799592856692616,107.7579447441613,2025-05-21,0,"Cibaregbeg, West Java",Tidak Banjir
-7.100359585697098,106.59808887737243,2025-05-22,0,"Cigaru, West Java",Tidak Banjir
-6.0406968521363975,106.56316149472742,2025-05-23,0,"Sepatan, West Java",Tidak Banjir
-7.897370300559603,107.80223620252976,2025-05-24,0,"Cibalieur, West Java",Tidak Banjir
-7.000117304847602,106.79175477155054,2025-05-25,1,"Gunungkalong, West Java",Banjir
-6.461179063412403,106.2311725076116,2025-05-26,0,"Babakankasilun, Banten",Tidak Banjir
-7.242582914390044,106.86160009549658,2025-05-27,1,"Cimanggu, West Java",Banjir
-6.250185446939323,107.76030024804552,2025-05-28,0,"Pamanukan, West Java",Tidak Banjir
-6.008014499274197,107.00962525767387,2025-05-29,1,"Bekasi, West Java",Banjir
-6.61353171712137,106.68510829392488,2025-05-30,1,"Ciampea, West Java",Banjir
-6.186776888211991,106.15131642521712,2025-05-31,0,"Pasagipasir, Banten",Tidak Banjir
-6.970134399661206,107.41067008021352,2025-06-01,0,"Soreang, West Java",Tidak Banjir
-7.041111735218318,107.74382427997166,2025-06-02,0,"Paseh, West Java",Tidak Banjir
-6.615274748341696,106.5295429551569,2025-06-03,1,"Sidoger Lebak, West Java",Banjir
-6.652761020650419,106.68513471241684,2025-06-04,1,"Ciampea, West Java",Banjir
-6.539556441029248,107.34830023546708,2025-06-05,0,"Purwakarta, West Java",Tidak Banjir
-7.937487638430832,107.36595723955018,2025-06-06,1,"Rancabuaya, West Java",Banjir
-7.347597634175087,106.54700685599668,2025-06-07,0,"Pondokaso, West Java",Tidak Banjir
-7.323186052388297,107.02011802926584,2025-06-08,1,"Sirnasari, West Java",Banjir
-6.283831878079969,106.9943585143504,2025-06-09,1,"Bekasi, West Java",Banjir
-7.56519165070011,106.78402588486637,2025-06-10,0,"Tegalbuleud, West Java",Tidak Banjir
-7.312755526271598,107.24101423997406,2025-06-11,0,"Babakan, West Java",Tidak Banjir
-7.846743449595793,107.74135638523016,2025-06-12,0,"Cibera, West Java",Tidak Banjir
-7.973571532430002,107.21124073411724,2025-06-13,1,"Cikole, West Java",Banjir
-7.848312113698039,106.37675122718144,2025-06-14,0,"Cibungur, West Java",Tidak Banjir
-6.743465833413495,107.12939695755112,2025-06-15,0,"Ciranjang-hilir, West Java",Tidak Banjir
-7.936029179333318,106.76413339543372,2025-06-16,1,"Tegalbuleud, West Java",Banjir
-7.034346976464482,107.8740236978837,2025-06-17,0,"Cigorowong Kidul, West Java",Tidak Banjir
-7.91901739000864,107.32748036094762,2025-06-18,0,"Rancabuaya, West Java",Tidak Banjir
-6.611122718653755,107.14480572326931,2025-06-19,1,"Ciranjang-hilir, West Java",Banjir
-6.448745510669773,106.7492792194935,2025-06-20,1,"Parung, West Java",Banjir
-7.030414008634564,107.70954036023316,2025-06-21,1,"Paseh, West Java",Banjir
-6.836108812751086,107.40680498225204,2025-06-22,1,"Padalarang, West Java",Banjir
-6.1087310556393,106.45694138328456,2025-06-23,0,"Kresek, West Java",Tidak Banjir
-7.585785992958549,107.9546138660926,2025-06-24,1,"Cicomre, West Java",Banjir
-6.822067310258452,107.53883251060766,2025-06-25,0,"Cimahi, West Java",Tidak Banjir
-6.602502317719964,106.57580760183384,2025-06-26,1,"Sidoger Lebak, West Java",Banjir
-6.366706580908482,106.22073797357908,2025-06-27,0,"Rangkasbitung, Banten",Tidak Banjir
-6.860545637948368,107.10632397245816,2025-06-28,1,"Cibeber, West Java",Banjir
-7.735089302504385,106.3745878255636,2025-06-29,0,"Cibungur, West Java",Tidak Banjir
-7.905089002712289,107.05244859333824,2025-06-30,0,"Cigarogol, West Java",Tidak Banjir
-7.142359516504544,106.84953824849828,2025-07-01,0,"Cipari Satu, West Java",Tidak Banjir
-6.405306933882509,106.587570558166,2025-07-02,1,"Serpong, West Java",Banjir
-7.931886825131593,106.1060668975769,2025-07-03,1,"Gunungbatu, West Java",Banjir
-7.146671851471231,106.68745381998292,2025-07-04,1,"Lengkong, West Java",Banjir
-7.260128652276426,107.27189059244613,2025-07-05,0,"Singkup, West Java",Tidak Banjir
-7.243931878003485,107.8936897993474,2025-07-06,0,"Cibunar, West Java",Tidak Banjir
-6.89892958582346,106.50290280538154,2025-07-07,1,"Nagrak, West Java",Banjir
-6.818599376155387,107.63236738002703,2025-07-08,0,"Lembang, West Java",Tidak Banjir
-6.229246264414601,107.65267282407342,2025-07-09,0,"Pamanukan, West Java",Tidak Banjir
-6.036678779931603,107.17041630699408,2025-07-10,0,"Rengasdengklok, West Java",Tidak Banjir
-7.11597349206748,107.10289305553157,2025-07-11,0,"Ciodeng, West Java",Tidak Banjir
-6.302713795431792,107.80128375290462,2025-07-12,0,"Pamanukan, West Java",Tidak Banjir
-7.332043322871661,106.74487090676148,2025-07-13,0,"Cikupa, West Java",Tidak Banjir
-6.392968377362664,106.31020576728667,2025-07-14,0,"Rangkasbitung, Banten",Tidak Banjir
-6.2771850649335015,107.78892356818596,2025-07-15,1,"Pamanukan, West Java",Banjir
-6.047170609215313,107.82463041301416,2025-07-16,0,"Pamanukan, West Java",Tidak Banjir
-7.923351908496571,106.97385196740323,2025-07-17,0,"Sukadami, West Java",Tidak Banjir
-6.94171313405935,106.4420220433344,2025-07-18,1,"Tugu, West Java",Banjir
-6.1364473702169136,107.205083784555,2025-07-19,0,"Rengasdengklok, West Java",Tidak Banjir
